chunk_id,split
11390,train
11391,train
11392,train
11393,train
11394,train
11395,train
11396,val
11397,train
11398,val
11399,train
11400,train
11401,train
11402,train
11403,train
11404,train
11405,train
11406,train
11407,train
11408,train
11409,train
11410,train
11411,val
11412,val
11413,train
11414,train
11415,train
11416,train
11417,train
11418,train
11419,train
11420,train
11421,val
11422,train
11423,train
11424,val
11425,train
11426,val
11427,train
11428,train
11429,train
11430,train
11431,train
11432,train
11433,train
11434,train
11435,train
11436,train
11437,train
11438,train
11439,train
11440,train
11441,train
11442,train
11443,train
11444,train
11445,train
11446,train
11447,train
11448,train
11449,train
11450,train
11451,train
11452,train
11453,train
11454,train
11455,train
11456,train
11457,train
11458,train
11459,train
11460,val
11461,train
11462,train
11463,val
11464,val
11465,train
11466,train
11467,train
11468,train
11469,train
11470,train
11471,val
11472,val
11473,train
11474,train
11475,train
11476,train
11477,train
11478,train
11479,train
11480,train
11481,val
11482,train
11483,val
11484,train
11485,train
11486,val
11487,val
11488,train
11489,val
11490,train
11491,train
11492,train
11493,train
11494,train
11495,train
11496,train
11497,train
11498,train
11499,train
11500,train
11501,train
11502,train
11503,train
11504,train
11505,val
11506,train
11507,train
11508,train
11509,train
11510,train
11511,train
11512,train
11513,train
11514,train
11515,train
11516,train
11517,train
11518,val
11519,train
11520,val
11521,train
11522,train
11523,train
11524,val
11525,train
11526,train
11527,val
11528,train
11529,train
11530,train
11531,val
11532,val
11533,val
11534,val
11535,val
11536,train
11537,train
11538,train
11539,val
11540,train
11541,train
11542,train
11543,train
11544,val
11545,train
11546,train
11547,val
11548,val
11549,train
11550,train
11551,train
11552,train
11553,train
11554,train
11555,train
11556,train
11557,val
11558,train
11559,val
11560,train
11561,train
11562,val
11563,train
11564,train
11565,train
11566,val
11567,train
11568,train
11569,train
11570,train
11571,train
11572,train
11573,train
11574,train
11575,train
11576,train
11577,train
11578,train
11579,val
11580,train
11581,train
11582,train
11583,train
11584,train
11585,train
11586,val
11587,train
11588,train
11589,val
11590,train
11591,val
11592,train
11593,val
11594,train
11595,train
11596,train
11597,train
11598,train
11599,train
11600,train
11601,train
11602,train
11603,train
11604,train
11605,train
11606,val
11607,train
11608,val
11609,train
11610,train
11611,train
11612,train
11613,val
11614,train
11615,train
11616,val
11617,val
11618,train
11619,val
11620,train
11621,train
11622,val
11623,val
11624,train
11625,train
11626,train
11627,train
11628,train
11629,val
11630,train
11631,train
11632,train
11633,train
11634,train
11635,train
11636,train
11637,train
11638,train
11639,train
11640,train
11641,train
11642,train
11643,train
11644,val
11645,train
11646,train
11647,val
11648,train
11649,val
11650,train
11651,train
11652,train
11653,train
11654,train
11655,val
11656,val
11657,train
11658,val
11659,train
11660,train
11661,train
11662,train
11663,val
11664,train
11665,val
11666,train
11667,train
11668,train
11669,val
11670,train
11671,val
11672,train
11673,train
11674,train
11675,val
11676,train
11677,train
11678,train
11679,train
11680,train
11681,train
11682,train
11683,train
11684,train
11685,train
11686,val
11687,train
11688,val
11689,train
11690,train
11691,train
11692,val
11693,val
11694,train
11695,val
11696,train
11697,train
11698,val
11699,train
11700,val
11701,val
11702,train
11703,val
11704,val
11705,train
11706,train
11707,train
11708,train
11709,train
11710,val
11711,train
11712,train
11713,train
11714,train
11715,train
11716,train
11717,train
11718,val
11719,val
11720,train
11721,val
11722,train
11723,train
11724,train
11725,train
11726,train
11727,train
11728,train
11729,train
11730,train
11731,train
11732,train
11733,train
11734,train
11735,train
11736,train
11737,val
11738,val
11739,train
11740,train
11741,train
11742,train
11743,train
11744,val
11745,train
11746,train
11747,train
11748,train
11749,train
11750,train
11751,val
11752,train
11753,train
11754,train
11755,train
11756,train
11757,train
11758,train
11759,val
11760,train
11761,train
11762,train
11763,train
11764,val
11765,val
11766,train
11767,val
11768,train
11769,train
11770,val
11771,train
11772,train
11773,val
11774,train
11775,val
11776,train
11777,train
11778,train
11779,train
11780,train
11781,train
11782,val
11783,train
11784,train
11785,val
11786,train
11787,train
11788,val
11789,train
11790,train
11791,train
11792,train
11793,train
11794,val
11795,train
11796,train
11797,train
11798,train
11799,train
11800,train
11801,train
11802,val
11803,val
11804,train
11805,val
11806,train
11807,train
11808,train
11809,train
11810,train
11811,train
11812,train
11813,train
11814,train
11815,train
11816,train
11817,train
11818,train
11819,val
11820,train
11821,train
11822,train
11823,train
11824,train
11825,train
11826,train
11827,val
11828,train
11829,train
11830,train
11831,val
11832,train
11833,train
11834,train
11835,train
11836,train
11837,train
11838,train
11839,train
11840,train
11841,train
11842,train
11843,train
11844,val
11845,train
11846,train
11847,train
11848,val
11849,train
11850,val
11851,train
11852,train
11853,train
11854,train
11855,train
11856,train
11857,train
11858,train
11859,train
11860,train
11861,train
11862,train
11863,train
11864,train
11865,val
11866,train
11867,train
11868,train
11869,train
11870,train
11871,train
11872,train
11873,train
11874,val
11875,val
11876,val
11877,train
11878,train
11879,val
11880,train
11881,train
11882,val
11883,train
11884,train
11885,train
11886,train
11887,train
11888,val
11889,train
11890,train
11891,train
11892,train
11893,train
11894,train
11895,val
11896,train
11897,train
11898,train
11899,val
11900,train
11901,train
11902,train
11903,train
11904,val
11905,train
11906,train
11907,val
11908,train
11909,train
11910,train
11911,train
11912,val
11913,train
11914,val
11915,train
11916,train
11917,train
11918,train
11919,train
11920,train
11921,train
11922,train
11923,train
11924,train
11925,train
11926,val
11927,train
11928,train
11929,train
11930,train
11931,train
11932,train
11933,train
11934,train
11935,train
11936,train
11937,train
11938,train
11939,train
11940,train
11941,train
11942,train
11943,train
11944,train
11945,train
11946,train
11947,train
11948,train
11949,val
11950,train
11951,train
11952,train
11953,train
11954,val
11955,train
11956,train
11957,train
11958,train
11959,val
11960,train
11961,train
11962,train
11963,val
11964,train
11965,train
11966,train
11967,train
11968,train
11969,train
11970,train
11971,train
11972,val
11973,train
11974,train
11975,val
11976,train
11977,train
11978,train
11979,val
11980,train
11981,train
11982,train
11983,val
11984,val
11985,train
11986,train
11987,train
11988,train
11989,train
11990,train
11991,train
11992,train
11993,train
11994,train
11995,train
11996,train
11997,train
11998,train
11999,train
12000,train
12001,train
12002,train
12003,train
12004,train
12005,train
12006,train
12007,train
12008,train
12009,train
12010,val
12011,train
12012,val
12013,train
12014,train
12015,train
12016,train
12017,val
12018,val
12019,train
12020,train
12021,val
12022,val
12023,train
12024,train
12025,train
12026,train
12027,train
12028,train
12029,train
12030,train
12031,train
12032,train
12033,train
12034,train
12035,train
12036,train
12037,train
12038,train
12039,train
12040,train
12041,train
12042,train
12043,train
12044,train
12045,train
12046,val
12047,train
12048,val
12049,train
12050,train
12051,val
12052,train
12053,train
12054,train
12055,train
12056,train
12057,val
12058,val
12059,train
12060,train
12061,train
12062,train
12063,train
12064,train
12065,train
12066,train
12067,train
12068,train
12069,train
12070,train
12071,train
12072,train
12073,train
12074,train
12075,train
12076,train
12077,train
12078,val
12079,train
12080,train
12081,train
12082,train
12083,train
12084,val
12085,train
12086,train
12087,train
12088,val
12089,train
12090,train
12091,val
12092,val
12093,val
12094,val
12095,train
12096,train
12097,train
12098,train
12099,train
12100,val
12101,train
12102,train
12103,val
12104,train
12105,train
12106,train
12107,train
12108,train
12109,val
12110,val
12111,val
12112,train
12113,val
12114,train
12115,train
12116,train
12117,train
12118,train
12119,train
12120,train
12121,train
12122,train
12123,train
12124,train
12125,train
12126,train
12127,train
12128,train
12129,val
12130,train
12131,val
12132,train
12133,train
12134,train
12135,train
12136,train
12137,train
12138,train
12139,train
12140,train
12141,train
12142,train
12143,train
12144,val
12145,train
12146,train
12147,train
12148,train
12149,train
12150,train
12151,val
12152,train
12153,val
12154,train
12155,train
12156,train
12157,train
12158,train
12159,train
12160,train
12161,train
12162,train
12163,val
12164,train
12165,train
12166,train
12167,train
12168,train
12169,train
12170,val
12171,train
12172,train
12173,val
12174,train
12175,train
12176,train
12177,val
12178,train
12179,train
12180,val
12181,train
12182,val
12183,train
12184,val
12185,train
12186,train
12187,val
12188,val
12189,train
12190,train
12191,train
12192,val
12193,val
12194,train
12195,train
12196,train
12197,train
12198,train
12199,train
12200,train
12201,train
12202,train
12203,train
12204,train
12205,train
12206,train
12207,train
12208,train
12209,train
12210,train
12211,train
12212,train
12213,val
12214,val
12215,train
12216,train
12217,val
12218,train
12219,train
12220,train
12221,val
12222,train
12223,train
12224,train
12225,train
12226,train
12227,train
12228,train
12229,train
12230,train
12231,train
12232,train
12233,val
12234,train
12235,val
12236,train
12237,val
12238,train
12239,val
12240,val
12241,train
12242,val
12243,val
12244,train
12245,val
12246,train
12247,train
12248,train
12249,train
12250,train
12251,train
12252,train
12253,train
12254,train
12255,train
12256,train
12257,train
12258,train
12259,val
12260,train
12261,val
12262,val
12263,train
12264,train
12265,train
12266,train
12267,train
12268,train
12269,train
12270,train
12271,val
12272,val
12273,val
12274,train
12275,val
12276,val
12277,val
12278,train
12279,val
12280,val
12281,val
12282,train
12283,train
12284,train
12285,train
12286,train
12287,train
12288,val
12289,train
12290,train
12291,train
12292,train
12293,train
12294,train
12295,train
12296,val
12297,train
12298,train
12299,val
12300,train
12301,train
12302,train
12303,train
12304,train
12305,train
12306,train
12307,val
12308,train
12309,train
12310,train
12311,train
12312,train
12313,train
